Indice,Fecha,ID_aerolinea,Matricula,Num_vuelo,ID_Origgen_Seq,Origen,ID_Destino_Seq,Destino,Hora_salida,Retraso_Salida,Hora_llegada,Retraso_llegada,Retraso_Clima
5567,08/01/2018,20398,N543EA,3662,1393006,ORD,1104205,CLE,908,-1,1129,2,4.030194512
5568,08/01/2018,20398,N670AE,3663,1330303,MIA,1524906,TLH,1024,-1,1157,9,4.030194512
5569,08/01/2018,20398,N670AE,3663,1524906,TLH,1330303,MIA,1225,-3,1403,8,4.030194512
5570,08/01/2018,20398,N231AN,3664,1591904,XNA,1129806,DFW,743,-11,946,26,0
5571,08/01/2018,20398,N843AE,3666,1247805,JFK,1104205,CLE,1538,3,1859,83,0
5572,08/01/2018,20398,N684JW,3667,1106702,CMI,1129806,DFW,701,-2,906,-14,4.030194512
5573,08/01/2018,20398,N942LL,3668,1330303,MIA,1245102,JAX,2132,-5,2251,-9,4.030194512
5574,08/01/2018,20398,N935AE,3670,1330303,MIA,1452401,RIC,1539,29,1804,28,0
5575,08/01/2018,20398,N935AE,3670,1452401,RIC,1330303,MIA,1837,28,2114,35,0
5576,08/01/2018,20398,N240NN,3671,1591904,XNA,1129806,DFW,620,-6,725,-23,4.030194512
5577,08/01/2018,20398,N251NN,3672,1537002,TUL,1393006,ORD,547,-6,742,-8,4.030194512
5578,08/01/2018,20398,N658AE,3673,1393006,ORD,1288403,LAN,2046,102,2305,122,0
5579,08/01/2018,20398,N817AE,3674,1129806,DFW,1541105,TYR,1215,0,1303,4,4.030194512
5580,08/01/2018,20398,N817AE,3674,1541105,TYR,1129806,DFW,1338,12,1428,4,4.030194512
5581,08/01/2018,20398,N812AE,3675,1069302,BNA,1295304,LGA,807,61,1118,48,0
5582,08/01/2018,20398,N909AE,3676,1330303,MIA,1119302,CVG,1935,-5,2156,-25,4.030194512
5583,08/01/2018,20398,N697AB,3677,1104205,CLE,1330303,MIA,1339,-3,1636,-7,4.030194512
5584,08/01/2018,20398,N697AB,3677,1330303,MIA,1104205,CLE,1015,-3,1303,-7,4.030194512
5585,08/01/2018,20398,N931AE,3678,1393006,ORD,1478302,SGF,1328,-7,1528,21,0
5586,08/01/2018,20398,N228NN,3679,1129806,DFW,1319801,MCI,1649,-4,1816,-15,4.030194512
5587,08/01/2018,20398,N228NN,3679,1319801,MCI,1129806,DFW,1856,-5,2020,-24,4.030194512
5588,08/01/2018,20398,N227NN,3680,1127805,DCA,1402702,PBI,1130,-8,1359,-14,4.030194512
5589,08/01/2018,20398,N227NN,3680,1402702,PBI,1127805,DCA,1439,-4,1700,-13,4.030194512
5590,08/01/2018,20398,N856AE,3681,1129806,DFW,1484202,SJT,1631,-4,1728,-6,4.030194512
5591,08/01/2018,20398,N856AE,3681,1484202,SJT,1129806,DFW,1801,-11,1900,-24,4.030194512
5592,08/01/2018,20398,N533AE,3682,1393102,ORF,1393006,ORD,753,0,901,-19,4.030194512
5593,08/01/2018,20398,N541EA,3683,1393006,ORD,1079206,BUF,2103,124,2400,152,0
5594,08/01/2018,20398,N696AE,3684,1129806,DFW,1244807,JAN,1211,-4,1343,5,4.030194512
5595,08/01/2018,20398,N696AE,3684,1244807,JAN,1129806,DFW,1407,3,1545,1,4.030194512
5596,08/01/2018,20398,N251NN,3685,1393006,ORD,1509602,SYR,1935,12,2234,25,0
5597,08/01/2018,20398,N528EG,3686,1393006,ORD,1457606,ROC,1157,-8,1430,-15,4.030194512
5598,08/01/2018,20398,N528EG,3686,1457606,ROC,1393006,ORD,1619,63,1708,54,0
5599,08/01/2018,20398,N816AE,3688,1119302,CVG,1295304,LGA,1946,131,2149,125,0
5600,08/01/2018,20398,N543EA,3689,1457606,ROC,1393006,ORD,725,-6,819,-11,4.030194512
5601,08/01/2018,20398,N808AE,3690,1412202,PIT,1072102,BOS,549,-12,735,-6,4.030194512
5602,08/01/2018,20398,N661JA,3692,1393006,ORD,1106702,CMI,2053,115,2145,118,0
5603,08/01/2018,20398,N849AE,3693,1295304,LGA,1432105,PWM,1712,67,1933,121,0
5604,08/01/2018,20398,N849AE,3693,1432105,PWM,1295304,LGA,1952,115,2203,159,0
5605,08/01/2018,20398,N697AB,3694,1330303,MIA,1099402,CHS,2139,-6,2324,-8,4.030194512
5606,08/01/2018,20398,N645AE,3696,1393006,ORD,1106702,CMI,2156,86,2254,97,0
5607,08/01/2018,20398,N925AE,3699,1288403,LAN,1393006,ORD,900,-11,907,-18,4.030194512
5608,08/01/2018,20398,N256NN,3705,1348602,MSO,1129806,DFW,1443,128,1843,104,0
5609,08/01/2018,20398,N800AE,3706,1507402,SWO,1129806,DFW,627,-6,718,-21,4.030194512
5610,08/01/2018,20398,N251NN,3707,1119302,CVG,1393006,ORD,1140,-4,1138,-37,4.030194512
5611,08/01/2018,20398,N645AE,3711,1068502,BMI,1393006,ORD,623,-7,743,12,4.030194512
5612,08/01/2018,20398,N817AE,3715,1129806,DFW,1496002,SPS,2218,-2,2306,0,4.030194512
5614,08/01/2018,20398,N680AE,3717,1129806,DFW,1072804,BPT,2048,8,2208,5,4.030194512
5615,08/01/2018,20398,N671AE,3721,1195302,GNV,1330303,MIA,1529,-5,1652,2,4.030194512
5616,08/01/2018,20398,N671AE,3721,1330303,MIA,1195302,GNV,1356,1,1504,-5,4.030194512
5617,08/01/2018,20398,N696AE,3722,1059904,BHM,1129806,DFW,925,-2,1129,-5,4.030194512
5618,08/01/2018,20398,N696AE,3722,1129806,DFW,1059904,BHM,658,-7,853,-7,4.030194512
5619,08/01/2018,20398,N807AE,3724,1295304,LGA,1119302,CVG,959,19,1227,27,0
5620,08/01/2018,20398,N238NN,3727,1233904,IND,1393006,ORD,713,-10,718,-21,4.030194512
5621,08/01/2018,20398,N825AE,3728,1105703,CLT,1222305,HTS,1434,9,1556,23,0
5622,08/01/2018,20398,N825AE,3728,1222305,HTS,1105703,CLT,1626,28,1815,53,0
5623,08/01/2018,20398,N824AE,3729,1129806,DFW,1289102,LAW,1641,-4,1725,-11,4.030194512
5624,08/01/2018,20398,N824AE,3729,1289102,LAW,1129806,DFW,1759,-9,1851,-18,4.030194512
5625,08/01/2018,20398,N252NN,3730,1129806,DFW,1591904,XNA,1633,-2,1815,26,0
5626,08/01/2018,20398,N252NN,3730,1591904,XNA,1129806,DFW,1841,22,1943,5,4.030194512
5627,08/01/2018,20398,N925AE,3731,1393006,ORD,1199603,GSP,2146,157,51,172,0
5628,08/01/2018,20398,N658AE,3732,1330303,MIA,1119302,CVG,1445,-4,1710,-17,4.030194512
5629,08/01/2018,20398,N671AE,3733,1330303,MIA,1419306,PNS,913,-2,958,-1,4.030194512
5630,08/01/2018,20398,N671AE,3733,1419306,PNS,1330303,MIA,1029,0,1329,9,4.030194512
5631,08/01/2018,20398,N652RS,3735,1393006,ORD,1046902,AZO,2201,-14,21,22,0
5632,08/01/2018,20398,N908AE,3737,1393006,ORD,1068502,BMI,2214,-1,2308,8,4.030194512
5633,08/01/2018,20398,N941LT,3738,1199502,GSO,1393006,ORD,1019,1,1101,-29,4.030194512
5634,08/01/2018,20398,N941LT,3738,1393006,ORD,1199502,GSO,700,-5,952,1,4.030194512
5635,08/01/2018,20398,N677AE,3739,1129806,DFW,1289102,LAW,918,0,1020,7,4.030194512
5636,08/01/2018,20398,N677AE,3739,1289102,LAW,1129806,DFW,1047,8,1141,1,4.030194512
5637,08/01/2018,20398,N835AE,3740,1295304,LGA,1233904,IND,902,-8,1143,9,4.030194512
5639,08/01/2018,20398,N831AE,3741,1295304,LGA,1199502,GSO,1609,34,1840,74,0
5640,08/01/2018,20398,N238NN,3746,1099402,CHS,1393006,ORD,1156,-8,1308,-33,4.030194512
5641,08/01/2018,20398,N238NN,3746,1393006,ORD,1099402,CHS,808,-11,1112,-22,4.030194512
5642,08/01/2018,20398,N240NN,3747,1129806,DFW,1119302,CVG,1834,9,2154,12,4.030194512
5643,08/01/2018,20398,N844AE,3748,1105703,CLT,1478302,SGF,1333,4,1441,-4,4.030194512
5644,08/01/2018,20398,N844AE,3748,1478302,SGF,1105703,CLT,1509,-6,1927,47,0
5645,08/01/2018,20398,N836AE,3749,1247805,JFK,1393102,ORF,1950,-10,2137,-4,4.030194512
5646,08/01/2018,20398,N818AE,3751,1295304,LGA,1104205,CLE,1842,13,2101,39,13
5647,08/01/2018,20398,N653AE,3754,1330303,MIA,1199502,GSO,1940,-5,2206,11,4.030194512
5648,08/01/2018,20398,N939AE,3755,1177502,FSD,1393006,ORD,2241,243,12,227,0
5649,08/01/2018,20398,N939AE,3755,1393006,ORD,1177502,FSD,1757,82,1931,83,0
5650,08/01/2018,20398,N507AE,3757,1324402,MEM,1393006,ORD,1723,100,1915,92,0
5651,08/01/2018,20398,N507AE,3757,1393006,ORD,1324402,MEM,1408,34,1634,81,0
5652,08/01/2018,20398,N247NN,3759,1591904,XNA,1393006,ORD,559,-1,757,-1,4.030194512
5653,08/01/2018,20398,N655AE,3760,1127402,DBQ,1393006,ORD,1824,111,2007,147,0
5654,08/01/2018,20398,N655AE,3760,1393006,ORD,1127402,DBQ,1517,12,1739,103,0
5655,08/01/2018,20398,N808AE,3761,1072102,BOS,1457606,ROC,1548,22,1704,7,4.030194512
5656,08/01/2018,20398,N808AE,3761,1457606,ROC,1072102,BOS,1841,79,2010,89,0
5657,08/01/2018,20398,N224NN,3762,1393006,ORD,1591904,XNA,700,0,846,3,4.030194512
5658,08/01/2018,20398,N224NN,3762,1591904,XNA,1393006,ORD,910,-3,1054,-13,4.030194512
5659,08/01/2018,20398,N650AE,3763,1069302,BNA,1393006,ORD,1218,-4,1351,-24,4.030194512
5660,08/01/2018,20398,N650AE,3763,1393006,ORD,1069302,BNA,1016,-4,1144,-4,4.030194512
5661,08/01/2018,20398,N655AE,3764,1119302,CVG,1393006,ORD,838,-7,901,-16,4.030194512
5662,08/01/2018,20398,N849AE,3765,1072102,BOS,1412202,PIT,1020,-10,1201,-24,4.030194512
5663,08/01/2018,20398,N668HH,3766,1082106,BWI,1393006,ORD,1751,0,2015,56,0
5664,08/01/2018,20398,N657AE,3767,1129806,DFW,1478302,SGF,1433,-2,1553,-3,4.030194512
5665,08/01/2018,20398,N657AE,3768,1478302,SGF,1129806,DFW,1207,-8,1328,-16,4.030194512
5666,08/01/2018,20398,N803AE,3769,1015502,ACT,1129806,DFW,1311,2,1405,5,4.030194512
5667,08/01/2018,20398,N803AE,3769,1129806,DFW,1015502,ACT,1204,-1,1244,3,4.030194512
5668,08/01/2018,20398,N850AE,3770,1295304,LGA,1412202,PIT,1257,-8,1437,1,4.030194512
5669,08/01/2018,20398,N850AE,3770,1412202,PIT,1295304,LGA,1539,36,1817,98,0
5670,08/01/2018,20398,N252NN,3771,1127805,DCA,1419306,PNS,1129,-1,1244,-4,4.030194512
5671,08/01/2018,20398,N225NN,3772,1129806,DFW,1126702,DAY,2039,4,25,28,0
5673,08/01/2018,20398,N658AE,3775,1106606,CMH,1330303,MIA,653,-8,936,-9,4.030194512
5674,08/01/2018,20398,N809AE,3776,1295304,LGA,1452401,RIC,744,-6,907,-8,4.030194512
5675,08/01/2018,20398,N809AE,3776,1452401,RIC,1295304,LGA,935,-6,1117,-2,4.030194512
5676,08/01/2018,20398,N253NN,3777,1129806,DFW,1294503,LEX,1252,7,1604,3,4.030194512
5677,08/01/2018,20398,N253NN,3777,1294503,LEX,1129806,DFW,1709,35,1821,26,0
5678,08/01/2018,20398,N229NN,3779,1129806,DFW,1348502,MSN,1425,-5,1655,11,4.030194512
5679,08/01/2018,20398,N229NN,3779,1348502,MSN,1129806,DFW,1732,17,1947,7,4.030194512
5680,08/01/2018,20398,N844AE,3780,1232305,ILM,1295304,LGA,619,-9,758,-21,4.030194512
5681,08/01/2018,20398,N531EG,3781,1385103,OKC,1393006,ORD,610,28,809,21,0
5682,08/01/2018,20398,N521AE,3782,1393006,ORD,1393102,ORF,1215,-9,1517,-18,4.030194512
5683,08/01/2018,20398,N521AE,3782,1393102,ORF,1393006,ORD,1707,60,1807,33,0
5684,08/01/2018,20398,N838AE,3783,1129806,DFW,1306106,LRD,1708,-7,1827,-3,4.030194512
5685,08/01/2018,20398,N838AE,3783,1306106,LRD,1129806,DFW,1907,-12,2043,-9,4.030194512
5686,08/01/2018,20398,N644AE,3784,1327702,MGM,1129806,DFW,555,-5,810,5,4.030194512
5687,08/01/2018,20398,N535EA,3785,1393006,ORD,1106606,CMH,1915,45,2127,39,0
5688,08/01/2018,20398,N236NN,3786,1393006,ORD,1299206,LIT,956,-4,1130,-17,4.030194512
5689,08/01/2018,20397,N725PS,5471,1142306,DSM,1393006,ORD,1814,141,2001,159,0
5690,08/01/2018,20397,N725PS,5471,1393006,ORD,1142306,DSM,1442,63,1656,122,0
5691,08/01/2018,20397,N220PS,5472,1078105,BTR,1105703,CLT,1843,24,2209,37,0
5692,08/01/2018,20397,N220PS,5472,1105703,CLT,1078105,BTR,1636,6,1754,10,4.030194512
5693,08/01/2018,20397,N245PS,5473,1127805,DCA,1199603,GSP,1501,59,1628,57,0
5694,08/01/2018,20397,N245PS,5473,1199603,GSP,1127805,DCA,1653,8,1823,4,4.030194512
5695,08/01/2018,20397,N591NN,5474,1329604,MHT,1105703,CLT,628,-3,858,3,4.030194512
5696,08/01/2018,20397,N250PS,5475,1105703,CLT,1327702,MGM,2224,95,2252,104,51
5697,08/01/2018,20397,N228PS,5477,1410005,PHL,1541205,TYS,1855,61,2120,79,0
5698,08/01/2018,20397,N501AE,5478,1348502,MSN,1410005,PHL,600,-10,908,-22,4.030194512
5699,08/01/2018,20397,N556NN,5479,1078502,BTV,1105703,CLT,1629,-7,1902,-3,4.030194512
5700,08/01/2018,20397,N556NN,5479,1105703,CLT,1078502,BTV,1401,1,1550,-12,4.030194512
5701,08/01/2018,20397,N260JS,5480,1126702,DAY,1295304,LGA,1114,-5,1312,-2,4.030194512
5702,08/01/2018,20397,N566NN,5482,1105703,CLT,1043405,AVP,2249,154,19,143,0
5703,08/01/2018,20397,N557NN,5483,1105703,CLT,1232305,ILM,2322,202,14,197,0
5704,08/01/2018,20397,N213PS,5484,1127805,DCA,1541205,TYS,2239,124,118,188,0
5705,08/01/2018,20397,N549NN,5485,1387102,OMA,1105703,CLT,657,-8,1036,-7,4.030194512
5706,08/01/2018,20397,N546FF,5486,1199603,GSP,1410005,PHL,616,-15,752,-23,4.030194512
5707,08/01/2018,20397,N502AE,5488,1099005,CHO,1105703,CLT,1423,-13,1537,-15,4.030194512
5708,08/01/2018,20397,N502AE,5488,1105703,CLT,1099005,CHO,1255,-6,1353,-13,4.030194512
5709,08/01/2018,20397,N593NN,5489,1043105,AVL,1105703,CLT,729,-4,847,-4,4.030194512
5710,08/01/2018,20397,N588NN,5490,1105703,CLT,1299206,LIT,1508,23,1625,38,0
5711,08/01/2018,20397,N588NN,5490,1299206,LIT,1105703,CLT,1645,28,2053,89,0
5712,08/01/2018,20397,N578NN,5491,1105703,CLT,1106606,CMH,1555,-4,1721,3,4.030194512
5713,08/01/2018,20397,N578NN,5491,1106606,CMH,1105703,CLT,1751,2,2046,86,0
5714,08/01/2018,20397,N575NN,5492,1104205,CLE,1105703,CLT,1655,-2,2029,103,0
5715,08/01/2018,20397,N575NN,5492,1105703,CLT,1104205,CLE,1454,9,1624,3,4.030194512
5716,08/01/2018,20397,N256PS,5493,1105703,CLT,1222305,HTS,2348,228,52,225,144
5717,08/01/2018,20397,N513AE,5495,1087402,CAK,1105703,CLT,632,-11,758,-22,4.030194512
5718,08/01/2018,20397,N560NN,5497,1125203,DAB,1105703,CLT,903,-3,1047,1,4.030194512
5719,08/01/2018,20397,N709PS,5498,1105703,CLT,1294503,LEX,1703,64,1817,66,0
5720,08/01/2018,20397,N709PS,5498,1294503,LEX,1105703,CLT,1837,56,2147,156,0
5721,08/01/2018,20397,N564NN,5499,1105703,CLT,1086803,CAE,2319,169,3,163,0
5722,08/01/2018,20397,N584NN,5500,1105703,CLT,1562404,VPS,1406,51,1445,51,0
5723,08/01/2018,20397,N584NN,5500,1562404,VPS,1105703,CLT,1512,47,1820,65,0
5724,08/01/2018,20397,N550NN,5501,1334207,MKE,1105703,CLT,545,-3,857,3,4.030194512
5725,08/01/2018,20397,N518AE,5502,1233904,IND,1127805,DCA,1743,40,2000,78,0
5726,08/01/2018,20397,N254PS,5503,1295304,LGA,1126702,DAY,1902,42,2211,103,0
5727,08/01/2018,20397,N511AE,5504,1105703,CLT,1294503,LEX,924,5,1035,5,4.030194512
5728,08/01/2018,20397,N511AE,5504,1294503,LEX,1105703,CLT,1105,4,1304,34,0
5729,08/01/2018,20397,N712PS,5507,1105703,CLT,1199603,GSP,2338,89,10,79,0
5730,08/01/2018,20397,N251PS,5509,1327702,MGM,1105703,CLT,618,-6,852,-13,4.030194512
5731,08/01/2018,20397,N257PS,5510,1393102,ORF,1127805,DCA,1710,-8,1817,-3,4.030194512
5732,08/01/2018,20397,N519AE,5512,1127805,DCA,1233904,IND,1449,-10,1623,-16,4.030194512
5733,08/01/2018,20397,N510AE,5516,1105703,CLT,1226402,IAD,728,-2,847,1,4.030194512
5734,08/01/2018,20397,N510AE,5516,1226402,IAD,1105703,CLT,912,-4,1050,-5,4.030194512
5737,08/01/2018,20397,N257PS,5520,1393102,ORF,1127805,DCA,532,3,623,-1,4.030194512
5738,08/01/2018,20397,N584NN,5521,1099402,CHS,1127805,DCA,2042,57,2202,44,0
5739,08/01/2018,20397,N574NN,5522,1105703,CLT,1387102,OMA,934,-6,1128,6,4.030194512
5740,08/01/2018,20397,N574NN,5522,1387102,OMA,1105703,CLT,1207,15,1539,8,4.030194512
5741,08/01/2018,20397,N553NN,5523,1473003,SDF,1105703,CLT,639,-10,822,-3,4.030194512
5742,08/01/2018,20397,N245PS,5524,1127805,DCA,1430705,PVD,1109,69,1218,59,0
5743,08/01/2018,20397,N245PS,5524,1430705,PVD,1127805,DCA,1244,60,1422,67,0
5744,08/01/2018,20397,N548NN,5525,1105703,CLT,1468502,SAV,21,121,107,110,7
5745,08/01/2018,20397,N584NN,5526,1105703,CLT,1501606,STL,809,19,908,21,0
5746,08/01/2018,20397,N584NN,5526,1501606,STL,1105703,CLT,936,19,1318,62,0
5747,08/01/2018,20397,N509AE,5528,1059904,BHM,1127805,DCA,1012,-3,1254,-19,4.030194512
5748,08/01/2018,20397,N509AE,5528,1127805,DCA,1059904,BHM,841,-2,937,-8,4.030194512
5749,08/01/2018,20397,N587NN,5529,1127805,DCA,1099402,CHS,1746,26,1909,11,4.030194512
5750,08/01/2018,20397,N517AE,5530,1127805,DCA,1473003,SDF,1010,0,1148,-7,4.030194512
5751,08/01/2018,20397,N517AE,5530,1473003,SDF,1127805,DCA,1229,0,1418,10,4.030194512
5752,08/01/2018,20397,N548NN,5531,1105703,CLT,1232305,ILM,2053,153,2142,139,47
5753,08/01/2018,20397,N548NN,5531,1232305,ILM,1105703,CLT,2208,123,2333,138,0
5754,08/01/2018,20397,N505AE,5532,1393102,ORF,1105703,CLT,544,-3,700,2,4.030194512
5756,08/01/2018,20397,N571NN,5534,1105703,CLT,1468502,SAV,747,-4,907,10,4.030194512
5757,08/01/2018,20397,N571NN,5534,1468502,SAV,1105703,CLT,934,-2,1049,-6,4.030194512
5758,08/01/2018,20397,N577NN,5535,1105703,CLT,1473003,SDF,1858,59,2152,143,59
5759,08/01/2018,20397,N577NN,5535,1473003,SDF,1105703,CLT,2213,119,2337,107,0
5760,08/01/2018,20397,N530EA,5536,1105703,CLT,1541205,TYS,121,181,206,171,70
5761,08/01/2018,20397,N540EA,5538,1197302,GPT,1105703,CLT,714,-3,1021,1,4.030194512
5763,08/01/2018,20397,N706PS,5543,1059904,BHM,1410005,PHL,1034,0,1343,-7,4.030194512
5764,08/01/2018,20397,N706PS,5543,1410005,PHL,1059904,BHM,825,-10,1001,-1,4.030194512
5766,08/01/2018,20397,N585NN,5545,1105703,CLT,1125203,DAB,1140,0,1325,17,0
5767,08/01/2018,20397,N585NN,5545,1125203,DAB,1105703,CLT,1355,17,1534,14,4.030194512
5768,08/01/2018,20397,N508AE,5546,1393102,ORF,1410005,PHL,558,-2,656,-8,4.030194512
5769,08/01/2018,20397,N583NN,5547,1119302,CVG,1410005,PHL,1300,-4,1443,-2,4.030194512
5770,08/01/2018,20397,N583NN,5547,1410005,PHL,1119302,CVG,1032,-3,1204,-29,4.030194512
5771,08/01/2018,20397,N230PS,5548,1105703,CLT,1379502,OAJ,729,0,819,-4,4.030194512
5772,08/01/2018,20397,N230PS,5548,1379502,OAJ,1105703,CLT,910,18,1027,7,4.030194512
5773,08/01/2018,20397,N591NN,5549,1105703,CLT,1468502,SAV,2139,109,2237,111,95
5774,08/01/2018,20397,N256PS,5552,1126702,DAY,1105703,CLT,524,-6,649,-5,4.030194512
5776,08/01/2018,20397,N564NN,5554,1105703,CLT,1501606,STL,1442,-5,1528,-14,4.030194512
5777,08/01/2018,20397,N564NN,5554,1501606,STL,1105703,CLT,1608,-4,2030,80,0
5778,08/01/2018,20397,N249PS,5555,1025702,ALB,1410005,PHL,1407,11,1513,4,4.030194512
5779,08/01/2018,20397,N249PS,5555,1410005,PHL,1025702,ALB,1219,-6,1322,-9,4.030194512
5780,08/01/2018,20397,N221PS,5556,1127805,DCA,1199502,GSO,2106,86,2216,87,67
5781,08/01/2018,20397,N584NN,5557,1127805,DCA,1430705,PVD,2250,30,23,48,0
5782,08/01/2018,20397,N708PS,5559,1043105,AVL,1105703,CLT,903,0,1020,-5,4.030194512
5783,08/01/2018,20397,N708PS,5559,1105703,CLT,1043105,AVL,740,0,841,11,4.030194512
5784,08/01/2018,20397,N582NN,5560,1105703,CLT,1323002,MDT,1128,-2,1245,-19,4.030194512
5785,08/01/2018,20397,N582NN,5560,1323002,MDT,1105703,CLT,1326,-8,1458,-17,4.030194512
5786,08/01/2018,20397,N706PS,5562,1119302,CVG,1127805,DCA,1805,41,1947,47,0
5787,08/01/2018,20397,N517AE,5562,1127805,DCA,1119302,CVG,1456,-3,1617,-15,4.030194512
5788,08/01/2018,20397,N534EA,5563,1199603,GSP,1410005,PHL,1136,57,1308,44,0
5789,08/01/2018,20397,N534EA,5563,1410005,PHL,1199603,GSP,849,29,1102,55,0
5790,08/01/2018,20397,N556NN,5564,1105703,CLT,1562404,VPS,901,1,935,3,4.030194512
5791,08/01/2018,20397,N556NN,5564,1562404,VPS,1105703,CLT,1006,4,1237,-9,4.030194512
5792,08/01/2018,20397,N250PS,5565,1222305,HTS,1105703,CLT,553,6,702,3,4.030194512
5793,08/01/2018,20397,N710PS,5567,1410005,PHL,1348502,MSN,1830,10,2126,81,0
5794,08/01/2018,20397,N221PS,5568,1126702,DAY,1105703,CLT,1234,26,1419,33,0
5795,08/01/2018,20397,N583NN,5570,1468502,SAV,1410005,PHL,738,-4,927,-14,4.030194512
5796,08/01/2018,20397,N598NN,5572,1104205,CLE,1105703,CLT,1208,4,1406,20,0
5797,08/01/2018,20397,N598NN,5572,1105703,CLT,1104205,CLE,949,-1,1134,3,4.030194512
5798,08/01/2018,20397,N505AE,5573,1105703,CLT,1473003,SDF,35,126,143,107,0
5799,08/01/2018,20397,N580NN,5574,1199502,GSO,1105703,CLT,2135,247,2327,291,233
5800,08/01/2018,20397,N590NN,5575,1164102,FAY,1105703,CLT,542,-2,701,21,0
5801,08/01/2018,20397,N248PS,5576,1105703,CLT,1087402,CAK,2329,79,54,78,0
5802,08/01/2018,20397,N573NN,5577,1468502,SAV,1105703,CLT,711,-7,839,6,4.030194512
5803,08/01/2018,20397,N537EA,5578,1105703,CLT,1164102,FAY,1306,6,1347,2,4.030194512
5804,08/01/2018,20397,N537EA,5578,1164102,FAY,1105703,CLT,1414,-4,1523,-2,4.030194512
5805,08/01/2018,20397,N500AE,5579,1105703,CLT,1164102,FAY,2214,130,2255,123,0
5806,08/01/2018,20397,N553NN,5580,1105703,CLT,1195302,GNV,38,124,148,111,0
5807,08/01/2018,20397,N260JS,5581,1410005,PHL,1126702,DAY,849,-6,1043,-5,4.030194512
5808,08/01/2018,20397,N261PS,5582,1105703,CLT,1481402,SHV,1419,144,1538,135,0
5809,08/01/2018,20397,N261PS,5582,1481402,SHV,1105703,CLT,1620,151,2030,190,0
5810,08/01/2018,20397,N508AE,5583,1410005,PHL,1119302,CVG,1757,8,2003,12,4.030194512
5811,08/01/2018,20397,N705PS,5584,1524906,TLH,1105703,CLT,848,91,1033,103,0
5812,08/01/2018,20397,N215PS,5585,1105703,CLT,1481402,SHV,1933,73,2155,127,20
5813,08/01/2018,20397,N262PS,5586,1105703,CLT,1532305,TRI,1935,65,2130,122,24
5814,08/01/2018,20397,N540EA,5587,1105703,CLT,1379502,OAJ,2221,121,2313,117,0
5815,08/01/2018,20397,N525EA,5588,1105703,CLT,1043105,AVL,117,167,154,151,0
5816,08/01/2018,20397,N218PS,5589,1105703,CLT,1020803,AGS,2146,81,2234,76,23
5817,08/01/2018,20397,N556NN,5590,1105703,CLT,1100303,CID,2314,154,28,154,0
5818,08/01/2018,20397,N556NN,5591,1059904,BHM,1105703,CLT,545,-4,823,2,4.030194512
5819,08/01/2018,20397,N559NN,5592,1105703,CLT,1299206,LIT,1151,-4,1310,10,4.030194512
5820,08/01/2018,20397,N559NN,5592,1299206,LIT,1105703,CLT,1340,6,1645,0,4.030194512
5821,08/01/2018,20397,N702PS,5593,1348502,MSN,1410005,PHL,1239,-10,1556,-13,4.030194512
5822,08/01/2018,20397,N702PS,5593,1410005,PHL,1348502,MSN,1101,32,1159,0,4.030194512
5823,08/01/2018,20397,N261PS,5594,1105703,CLT,1409803,PHF,2126,181,2224,161,19
5824,08/01/2018,20397,N261PS,5594,1409803,PHF,1105703,CLT,2238,149,12,158,0
5825,08/01/2018,20397,N570NN,5595,1105703,CLT,1329604,MHT,1433,4,1633,3,4.030194512
5826,08/01/2018,20397,N570NN,5595,1329604,MHT,1105703,CLT,1707,4,2045,77,0
5827,08/01/2018,20397,N247JS,5596,1105703,CLT,1532305,TRI,2330,80,29,92,0
5828,08/01/2018,20397,N545PB,5597,1127805,DCA,1524906,TLH,2013,13,2223,13,4.030194512
5829,08/01/2018,20397,N202PS,5598,1087402,CAK,1295304,LGA,602,-13,730,-21,4.030194512
5830,08/01/2018,20397,N718PS,5599,1127805,DCA,1468502,SAV,1938,3,2123,0,4.030194512
5831,08/01/2018,20397,N565NN,5601,1105703,CLT,1125203,DAB,1556,2,1721,6,4.030194512
5832,08/01/2018,20397,N565NN,5601,1125203,DAB,1105703,CLT,1757,11,2114,108,0
5833,08/01/2018,20397,N567NN,5603,1043405,AVP,1105703,CLT,804,-4,1020,-1,4.030194512
5834,08/01/2018,20397,N580NN,5605,1410005,PHL,1199502,GSO,1539,13,1712,14,4.030194512
5835,08/01/2018,20397,N221PS,5606,1105703,CLT,1219702,HPN,1458,13,1723,41,0
5836,08/01/2018,20397,N706PS,5608,1127805,DCA,1199603,GSP,2042,42,2250,79,0
5837,08/01/2018,20397,N502AE,5609,1164102,FAY,1105703,CLT,706,-11,842,12,4.030194512
5838,08/01/2018,20397,N257PS,5610,1393102,ORF,1105703,CLT,1243,-4,1406,-9,4.030194512
5839,08/01/2018,20397,N548NN,5611,1099402,CHS,1105703,CLT,651,-4,749,-17,4.030194512
5840,08/01/2018,20397,N508AE,5614,1119302,CVG,1410005,PHL,1006,-12,1140,-20,4.030194512
5841,08/01/2018,20397,N508AE,5614,1410005,PHL,1119302,CVG,751,-3,938,0,4.030194512
5842,08/01/2018,20397,N250PS,5615,1043105,AVL,1105703,CLT,1922,24,2058,52,24
5843,08/01/2018,20397,N250PS,5615,1105703,CLT,1043105,AVL,1637,-3,1729,-8,4.030194512
5844,08/01/2018,20397,N571NN,5616,1105703,CLT,1334207,MKE,1217,18,1313,2,4.030194512
